2, 17760, Note_on_c, 9, 42, 127
2, 18000, Note_on_c, 9, 42, 123
2, 18240, Note_on_c, 9, 36, 127
2, 18240, Note_on_c, 9, 42, 127
2, 18480, Note_on_c, 9, 36, 127
2, 18480, Note_on_c, 9, 42, 119
2, 18720, Note_on_c, 9, 40, 127
2, 18720, Note_on_c, 9, 42, 127
2, 18960, Note_on_c, 9, 42, 123
2, 19200, Note_on_c, 9, 36, 127
2, 19200, Note_on_c, 9, 42, 127
2, 19440, Note_on_c, 9, 42, 122
2, 19680, Note_on_c, 9, 40, 127
2, 19680, Note_on_c, 9, 42, 127
2, 19920, Note_on_c, 9, 42, 125
2, 20160, Note_on_c, 9, 36, 127
2, 20160, Note_on_c, 9, 42, 127
2, 20400, Note_on_c, 9, 36, 127
2, 20400, Note_on_c, 9, 42, 121
2, 20640, Note_on_c, 9, 40, 127
2, 20640, Note_on_c, 9, 42, 127
2, 20880, Note_on_c, 9, 42, 122
2, 21120, Note_on_c, 9, 36, 127
2, 21120, Note_on_c, 9, 42, 127
2, 21360, Note_on_c, 9, 42, 123
2, 21600, Note_on_c, 9, 40, 127
2, 21600, Note_on_c, 9, 42, 127
2, 21840, Note_on_c, 9, 42, 123
2, 22080, Note_on_c, 9, 36, 127
2, 22080, Note_on_c, 9, 42, 127
2, 22320, Note_on_c, 9, 36, 127
2, 22320, Note_on_c, 9, 42, 119
2, 22560, Note_on_c, 9, 40, 127
2, 22560, Note_on_c, 9, 42, 127
2, 22800, Note_on_c, 9, 42, 123
2, 23040, Note_on_c, 9, 36, 127
2, 23040, Note_on_c, 9, 42, 127
2, 23280, Note_on_c, 9, 42, 122
2, 23520, Note_on_c, 9, 40, 127
2, 23520, Note_on_c, 9, 42, 127
2, 23760, Note_on_c, 9, 42, 125
2, 24000, Note_on_c, 9, 36, 127
2, 24000, Note_on_c, 9, 42, 127
2, 24240, Note_on_c, 9, 36, 127
2, 24240, Note_on_c, 9, 42, 121
2, 24480, Note_on_c, 9, 40, 127
2, 24480, Note_on_c, 9, 42, 127
2, 24720, Note_on_c, 9, 42, 122
2, 24960, Note_on_c, 9, 36, 127
2, 24960, Note_on_c, 9, 42, 127
2, 25200, Note_on_c, 9, 42, 123
2, 25440, Note_on_c, 9, 40, 127
2, 25440, Note_on_c, 9, 42, 127
2, 25680, Note_on_c, 9, 42, 123
2, 25920, Note_on_c, 9, 36, 127
2, 25920, Note_on_c, 9, 42, 127
2, 26160, Note_on_c, 9, 36, 127
2, 26160, Note_on_c, 9, 42, 119
2, 26400, Note_on_c, 9, 40, 127
2, 26400, Note_on_c, 9, 42, 127
2, 26640, Note_on_c, 9, 42, 123
2, 26880, Note_on_c, 9, 36, 127
2, 26880, Note_on_c, 9, 42, 127
2, 27120, Note_on_c, 9, 42, 122
2, 27360, Note_on_c, 9, 40, 127
2, 27360, Note_on_c, 9, 42, 127
2, 27600, Note_on_c, 9, 42, 125
2, 27840, Note_on_c, 9, 36, 127
2, 27840, Note_on_c, 9, 42, 127
2, 28080, Note_on_c, 9, 36, 127
2, 28080, Note_on_c, 9, 42, 121
2, 28320, Note_on_c, 9, 40, 127
2, 28320, Note_on_c, 9, 42, 127
2, 28560, Note_on_c, 9, 42, 122
2, 28800, Note_on_c, 9, 36, 127
2, 28800, Note_on_c, 9, 42, 127
2, 29040, Note_on_c, 9, 42, 123
2, 29280, Note_on_c, 9, 40, 127
2, 29280, Note_on_c, 9, 42, 127
2, 29520, Note_on_c, 9, 42, 123
2, 29760, Note_on_c, 9, 36, 127
2, 29760, Note_on_c, 9, 42, 127
2, 30000, Note_on_c, 9, 36, 127
2, 30000, Note_on_c, 9, 42, 119
2, 30240, Note_on_c, 9, 40, 127
2, 30240, Note_on_c, 9, 42, 127
2, 30480, Note_on_c, 9, 42, 123
2, 30720, Note_on_c, 9, 36, 127
2, 30720, Note_on_c, 9, 42, 127
2, 30960, Note_on_c, 9, 42, 122
2, 31200, Note_on_c, 9, 40, 127
2, 31200, Note_on_c, 9, 42, 127
2, 31440, Note_on_c, 9, 42, 125
2, 31680, Note_on_c, 9, 36, 127
2, 31680, Note_on_c, 9, 42, 127
2, 31920, Note_on_c, 9, 36, 127
2, 31920, Note_on_c, 9, 42, 121
2, 32160, Note_on_c, 9, 40, 127
2, 32160, Note_on_c, 9, 42, 127
2, 32400, Note_on_c, 9, 42, 122
2, 32640, Note_on_c, 9, 36, 127
2, 32640, Note_on_c, 9, 42, 127
2, 32880, Note_on_c, 9, 42, 123
2, 33120, Note_on_c, 9, 40, 127
2, 33120, Note_on_c, 9, 42, 127
2, 33360, Note_on_c, 9, 42, 123
2, 33600, Note_on_c, 9, 36, 127
2, 33600, Note_on_c, 9, 42, 127
2, 33840, Note_on_c, 9, 36, 127
2, 33840, Note_on_c, 9, 42, 119
2, 34080, Note_on_c, 9, 40, 127
2, 34080, Note_on_c, 9, 42, 127
2, 34320, Note_on_c, 9, 42, 123
2, 34560, Note_on_c, 9, 36, 127
2, 34560, Note_on_c, 9, 42, 127
2, 34800, Note_on_c, 9, 42, 127
2, 35040, Note_on_c, 9, 20, 127
2, 35040, Note_on_c, 9, 40, 127
2, 35520, Note_on_c, 9, 36, 127
2, 35520, Note_on_c, 9, 49, 127
2, 35760, Note_on_c, 9, 36, 127
2, 35760, Note_on_c, 9, 57, 127
2, 36000, Note_on_c, 9, 40, 127
2, 36000, Note_on_c, 9, 36, 127
2, 36121, Note_on_c, 9, 40, 127
2, 36238, Note_on_c, 9, 40, 127
2, 36240, Note_on_c, 9, 36, 127
2, 36364, Note_on_c, 9, 40, 127
2, 36480, Note_on_c, 9, 36, 127
2, 36480, Note_on_c, 9, 49, 127
2, 36720, Note_on_c, 9, 36, 127
2, 36720, Note_on_c, 9, 57, 121
2, 36960, Note_on_c, 9, 40, 127
2, 36960, Note_on_c, 9, 57, 127
2, 37200, Note_on_c, 9, 57, 120
2, 37440, Note_on_c, 9, 36, 127
2, 37440, Note_on_c, 9, 57, 127
2, 37680, Note_on_c, 9, 36, 127
2, 37680, Note_on_c, 9, 57, 122
2, 37920, Note_on_c, 9, 40, 127
2, 37920, Note_on_c, 9, 57, 127
2, 38160, Note_on_c, 9, 57, 120
2, 38400, Note_on_c, 9, 36, 127
2, 38400, Note_on_c, 9, 57, 127
2, 38640, Note_on_c, 9, 36, 127
2, 38640, Note_on_c, 9, 57, 121
2, 38880, Note_on_c, 9, 40, 127
2, 38880, Note_on_c, 9, 57, 127
2, 39120, Note_on_c, 9, 57, 120
2, 39360, Note_on_c, 9, 36, 127
2, 39360, Note_on_c, 9, 57, 127
2, 39600, Note_on_c, 9, 36, 127
2, 39600, Note_on_c, 9, 57, 122
2, 39840, Note_on_c, 9, 40, 127
2, 39840, Note_on_c, 9, 57, 127
2, 40080, Note_on_c, 9, 36, 127
2, 40080, Note_on_c, 9, 49, 127
2, 40320, Note_on_c, 9, 36, 127
2, 40320, Note_on_c, 9, 57, 127
2, 40560, Note_on_c, 9, 36, 127
2, 40560, Note_on_c, 9, 57, 121
2, 40800, Note_on_c, 9, 40, 127
2, 40800, Note_on_c, 9, 57, 127
2, 41040, Note_on_c, 9, 57, 120
2, 41280, Note_on_c, 9, 36, 127
2, 41280, Note_on_c, 9, 57, 127
2, 41520, Note_on_c, 9, 36, 127
2, 41520, Note_on_c, 9, 57, 122
2, 41760, Note_on_c, 9, 40, 127
2, 41760, Note_on_c, 9, 57, 127
2, 42000, Note_on_c, 9, 57, 120
2, 42240, Note_on_c, 9, 36, 127
2, 42240, Note_on_c, 9, 57, 127
2, 42480, Note_on_c, 9, 36, 127
2, 42480, Note_on_c, 9, 57, 121
2, 42720, Note_on_c, 9, 40, 127
2, 42720, Note_on_c, 9, 57, 127
2, 42960, Note_on_c, 9, 57, 120
2, 43080, Note_on_c, 9, 40, 127
2, 43200, Note_on_c, 9, 36, 127
2, 43200, Note_on_c, 9, 57, 127
2, 43440, Note_on_c, 9, 36, 127
2, 43440, Note_on_c, 9, 57, 122
2, 43680, Note_on_c, 9, 40, 127
2, 43680, Note_on_c, 9, 57, 127
2, 43920, Note_on_c, 9, 36, 127
2, 43920, Note_on_c, 9, 49, 127
2, 44160, Note_on_c, 9, 36, 127
2, 44160, Note_on_c, 9, 57, 127
2, 44400, Note_on_c, 9, 36, 127
2, 44400, Note_on_c, 9, 57, 121
2, 44640, Note_on_c, 9, 40, 127
2, 44640, Note_on_c, 9, 57, 127
2, 44880, Note_on_c, 9, 57, 120
2, 45120, Note_on_c, 9, 36, 127
2, 45120, Note_on_c, 9, 57, 127
2, 45360, Note_on_c, 9, 36, 127
2, 45360, Note_on_c, 9, 57, 122
2, 45600, Note_on_c, 9, 40, 127
2, 45600, Note_on_c, 9, 57, 127
2, 45840, Note_on_c, 9, 57, 120
2, 46080, Note_on_c, 9, 36, 127
2, 46080, Note_on_c, 9, 57, 127
2, 46320, Note_on_c, 9, 36, 127
2, 46320, Note_on_c, 9, 57, 121
2, 46560, Note_on_c, 9, 40, 127
2, 46560, Note_on_c, 9, 57, 127
2, 46800, Note_on_c, 9, 57, 120
2, 46920, Note_on_c, 9, 40, 127
2, 47040, Note_on_c, 9, 36, 127
2, 47040, Note_on_c, 9, 57, 127
2, 47280, Note_on_c, 9, 36, 127
2, 47280, Note_on_c, 9, 57, 122
2, 47520, Note_on_c, 9, 40, 127
2, 47520, Note_on_c, 9, 57, 127
2, 47760, Note_on_c, 9, 36, 127
2, 47760, Note_on_c, 9, 49, 127
2, 48000, Note_on_c, 9, 36, 127
2, 48000, Note_on_c, 9, 57, 127
2, 48240, Note_on_c, 9, 36, 127
2, 48240, Note_on_c, 9, 57, 121
2, 48480, Note_on_c, 9, 40, 127
2, 48480, Note_on_c, 9, 57, 127
2, 48720, Note_on_c, 9, 57, 120
2, 48960, Note_on_c, 9, 36, 127
2, 48960, Note_on_c, 9, 57, 127
2, 49200, Note_on_c, 9, 36, 127
2, 49200, Note_on_c, 9, 57, 122
2, 49440, Note_on_c, 9, 40, 127
2, 49440, Note_on_c, 9, 57, 127
2, 49680, Note_on_c, 9, 36, 127
2, 49680, Note_on_c, 9, 57, 120
2, 49920, Note_on_c, 9, 36, 127
2, 49920, Note_on_c, 9, 49, 127
2, 49923, Note_on_c, 9, 40, 127
2, 50160, Note_on_c, 9, 36, 127
2, 50160, Note_on_c, 9, 49, 127
2, 50161, Note_on_c, 9, 40, 127
2, 50397, Note_on_c, 9, 40, 127
2, 50400, Note_on_c, 9, 36, 127
2, 50400, Note_on_c, 9, 49, 127
2, 50640, Note_on_c, 9, 36, 127
2, 50640, Note_on_c, 9, 49, 127
2, 50644, Note_on_c, 9, 40, 127
2, 50879, Note_on_c, 9, 40, 127
2, 50880, Note_on_c, 9, 36, 127
2, 50880, Note_on_c, 9, 49, 127
2, 51240, Note_on_c, 9, 38, 84
2, 51280, Note_on_c, 9, 38, 51
2, 51320, Note_on_c, 9, 38, 51
2, 51360, Note_on_c, 9, 40, 127
2, 51480, Note_on_c, 9, 47, 127
2, 51600, Note_on_c, 9, 43, 127
2, 51840, Note_on_c, 9, 36, 127
2, 51840, Note_on_c, 9, 57, 127
2, 52080, Note_on_c, 9, 42, 123
2, 52320, Note_on_c, 9, 40, 127
2, 52320, Note_on_c, 9, 42, 127
2, 52560, Note_on_c, 9, 42, 123
2, 52800, Note_on_c, 9, 36, 127
2, 52800, Note_on_c, 9, 42, 127
2, 53040, Note_on_c, 9, 36, 127
2, 53040, Note_on_c, 9, 42, 119
2, 53280, Note_on_c, 9, 40, 127
2, 53280, Note_on_c, 9, 42, 127
2, 53520, Note_on_c, 9, 42, 123
2, 53760, Note_on_c, 9, 36, 127
2, 53760, Note_on_c, 9, 42, 127
2, 54000, Note_on_c, 9, 42, 122
2, 54240, Note_on_c, 9, 40, 127
2, 54240, Note_on_c, 9, 42, 127
2, 54480, Note_on_c, 9, 42, 125
2, 54720, Note_on_c, 9, 36, 127
2, 54720, Note_on_c, 9, 42, 127
2, 54960, Note_on_c, 9, 36, 127
2, 54960, Note_on_c, 9, 42, 121
2, 55200, Note_on_c, 9, 40, 127
2, 55200, Note_on_c, 9, 42, 127
2, 55440, Note_on_c, 9, 42, 122
2, 55680, Note_on_c, 9, 36, 127
2, 55680, Note_on_c, 9, 42, 127
2, 55920, Note_on_c, 9, 42, 123
2, 56160, Note_on_c, 9, 40, 127
2, 56160, Note_on_c, 9, 42, 127
2, 56400, Note_on_c, 9, 42, 123
2, 56640, Note_on_c, 9, 36, 127
2, 56640, Note_on_c, 9, 42, 127
2, 56880, Note_on_c, 9, 36, 127
2, 56880, Note_on_c, 9, 42, 119
2, 57120, Note_on_c, 9, 40, 127
2, 57120, Note_on_c, 9, 42, 127
2, 57360, Note_on_c, 9, 42, 123
2, 57600, Note_on_c, 9, 36, 127
2, 57600, Note_on_c, 9, 42, 127
2, 57840, Note_on_c, 9, 42, 122
2, 58080, Note_on_c, 9, 40, 127
2, 58080, Note_on_c, 9, 42, 127
2, 58320, Note_on_c, 9, 42, 125
2, 58560, Note_on_c, 9, 36, 127
2, 58560, Note_on_c, 9, 42, 127
2, 58800, Note_on_c, 9, 36, 127
2, 58800, Note_on_c, 9, 42, 121
2, 59040, Note_on_c, 9, 40, 127
2, 59040, Note_on_c, 9, 42, 127
2, 59280, Note_on_c, 9, 42, 122
2, 59520, Note_on_c, 9, 36, 127
2, 59520, Note_on_c, 9, 42, 127
2, 59760, Note_on_c, 9, 42, 123
2, 60000, Note_on_c, 9, 40, 127
2, 60000, Note_on_c, 9, 42, 127
2, 60240, Note_on_c, 9, 42, 123
2, 60480, Note_on_c, 9, 36, 127
2, 60480, Note_on_c, 9, 42, 127
2, 60720, Note_on_c, 9, 36, 127
2, 60720, Note_on_c, 9, 42, 119
2, 60960, Note_on_c, 9, 40, 127
2, 60960, Note_on_c, 9, 42, 127
2, 61200, Note_on_c, 9, 42, 123
2, 61440, Note_on_c, 9, 36, 127
2, 61440, Note_on_c, 9, 42, 127
2, 61680, Note_on_c, 9, 42, 122
2, 61920, Note_on_c, 9, 40, 127
2, 61920, Note_on_c, 9, 42, 127
2, 62160, Note_on_c, 9, 42, 125
2, 62400, Note_on_c, 9, 36, 127
2, 62400, Note_on_c, 9, 42, 127
2, 62640, Note_on_c, 9, 36, 127
2, 62640, Note_on_c, 9, 42, 121
2, 62880, Note_on_c, 9, 40, 127
2, 62880, Note_on_c, 9, 42, 127
2, 63120, Note_on_c, 9, 42, 122
2, 63360, Note_on_c, 9, 36, 127
2, 63360, Note_on_c, 9, 42, 127
2, 63600, Note_on_c, 9, 42, 123
2, 63840, Note_on_c, 9, 40, 127
2, 63840, Note_on_c, 9, 42, 127
2, 64080, Note_on_c, 9, 42, 123
2, 64320, Note_on_c, 9, 36, 127
2, 64320, Note_on_c, 9, 42, 127
2, 64560, Note_on_c, 9, 36, 127
2, 64560, Note_on_c, 9, 42, 119
2, 64800, Note_on_c, 9, 40, 127
2, 64800, Note_on_c, 9, 42, 127
2, 65040, Note_on_c, 9, 42, 123
2, 65280, Note_on_c, 9, 36, 127
2, 65280, Note_on_c, 9, 42, 127
2, 65520, Note_on_c, 9, 42, 122
2, 65760, Note_on_c, 9, 40, 127
2, 65760, Note_on_c, 9, 42, 127
2, 66000, Note_on_c, 9, 42, 125
2, 66240, Note_on_c, 9, 36, 127
2, 66240, Note_on_c, 9, 42, 127
2, 66480, Note_on_c, 9, 36, 127
2, 66480, Note_on_c, 9, 42, 121
2, 66720, Note_on_c, 9, 40, 127
2, 66720, Note_on_c, 9, 42, 127
2, 66960, Note_on_c, 9, 42, 122
2, 67200, Note_on_c, 9, 36, 127
2, 67200, Note_on_c, 9, 42, 127
2, 67440, Note_on_c, 9, 42, 123
2, 67680, Note_on_c, 9, 40, 127
2, 67680, Note_on_c, 9, 42, 127
2, 67920, Note_on_c, 9, 42, 123
2, 68160, Note_on_c, 9, 36, 127
2, 68160, Note_on_c, 9, 42, 127
2, 68400, Note_on_c, 9, 36, 127
2, 68400, Note_on_c, 9, 42, 119
2, 68640, Note_on_c, 9, 40, 127
2, 68640, Note_on_c, 9, 42, 127
2, 68880, Note_on_c, 9, 42, 123
2, 69120, Note_on_c, 9, 36, 127
2, 69120, Note_on_c, 9, 42, 127
2, 69360, Note_on_c, 9, 42, 122
2, 69600, Note_on_c, 9, 40, 127
2, 69600, Note_on_c, 9, 42, 127
2, 69840, Note_on_c, 9, 42, 125
2, 70080, Note_on_c, 9, 36, 127
2, 70080, Note_on_c, 9, 42, 127
2, 70320, Note_on_c, 9, 36, 127
2, 70320, Note_on_c, 9, 42, 121
2, 70560, Note_on_c, 9, 40, 127
2, 70560, Note_on_c, 9, 42, 127
2, 70800, Note_on_c, 9, 42, 122
2, 71040, Note_on_c, 9, 36, 127
2, 71040, Note_on_c, 9, 42, 127
2, 71280, Note_on_c, 9, 42, 123
2, 71520, Note_on_c, 9, 40, 127
2, 71520, Note_on_c, 9, 42, 127
2, 71760, Note_on_c, 9, 42, 123
2, 72000, Note_on_c, 9, 36, 127
2, 72000, Note_on_c, 9, 42, 127
2, 72240, Note_on_c, 9, 36, 127
2, 72240, Note_on_c, 9, 42, 119
2, 72480, Note_on_c, 9, 40, 127
2, 72480, Note_on_c, 9, 42, 127
2, 72720, Note_on_c, 9, 42, 123
2, 72960, Note_on_c, 9, 36, 127
2, 72960, Note_on_c, 9, 42, 127
2, 73200, Note_on_c, 9, 42, 122
2, 73440, Note_on_c, 9, 40, 127
2, 73440, Note_on_c, 9, 42, 127
2, 73680, Note_on_c, 9, 42, 125
2, 73920, Note_on_c, 9, 36, 127
2, 73920, Note_on_c, 9, 42, 127
2, 74160, Note_on_c, 9, 36, 127
2, 74160, Note_on_c, 9, 42, 121
2, 74400, Note_on_c, 9, 40, 127
2, 74400, Note_on_c, 9, 42, 127
2, 74640, Note_on_c, 9, 42, 122
2, 74880, Note_on_c, 9, 36, 127
2, 74880, Note_on_c, 9, 42, 127
2, 75120, Note_on_c, 9, 42, 123
2, 75360, Note_on_c, 9, 40, 127
2, 75360, Note_on_c, 9, 42, 127
2, 75600, Note_on_c, 9, 42, 123
2, 75840, Note_on_c, 9, 36, 127
2, 75840, Note_on_c, 9, 42, 127
2, 76080, Note_on_c, 9, 36, 127
2, 76080, Note_on_c, 9, 42, 119
2, 76320, Note_on_c, 9, 40, 127
2, 76320, Note_on_c, 9, 42, 127
2, 76560, Note_on_c, 9, 42, 123
2, 76800, Note_on_c, 9, 36, 127
2, 76800, Note_on_c, 9, 42, 127
2, 77040, Note_on_c, 9, 42, 122
2, 77280, Note_on_c, 9, 40, 127
2, 77280, Note_on_c, 9, 42, 127
2, 77520, Note_on_c, 9, 42, 125
2, 77760, Note_on_c, 9, 36, 127
2, 77760, Note_on_c, 9, 42, 127
2, 78000, Note_on_c, 9, 36, 127
2, 78000, Note_on_c, 9, 42, 121
2, 78240, Note_on_c, 9, 40, 127
2, 78240, Note_on_c, 9, 42, 127
2, 78480, Note_on_c, 9, 42, 122
2, 78720, Note_on_c, 9, 36, 127
2, 78720, Note_on_c, 9, 42, 127
2, 78960, Note_on_c, 9, 42, 123
2, 79200, Note_on_c, 9, 40, 127
2, 79200, Note_on_c, 9, 42, 127
2, 79440, Note_on_c, 9, 42, 123
2, 79680, Note_on_c, 9, 36, 127
2, 79680, Note_on_c, 9, 42, 127
2, 79920, Note_on_c, 9, 36, 127
2, 79920, Note_on_c, 9, 42, 119
2, 80160, Note_on_c, 9, 40, 127
2, 80160, Note_on_c, 9, 42, 127
2, 80400, Note_on_c, 9, 42, 123
2, 80640, Note_on_c, 9, 36, 127
2, 80640, Note_on_c, 9, 42, 127
2, 80880, Note_on_c, 9, 42, 122
2, 81120, Note_on_c, 9, 40, 127
2, 81120, Note_on_c, 9, 42, 127
2, 81360, Note_on_c, 9, 42, 125
2, 81600, Note_on_c, 9, 36, 127
2, 81600, Note_on_c, 9, 42, 127
2, 81840, Note_on_c, 9, 36, 127
2, 81840, Note_on_c, 9, 42, 121
2, 82080, Note_on_c, 9, 40, 127
2, 82080, Note_on_c, 9, 42, 127
2, 82320, Note_on_c, 9, 42, 122
2, 82560, Note_on_c, 9, 36, 127
2, 82560, Note_on_c, 9, 42, 127
2, 82800, Note_on_c, 9, 42, 123
2, 83040, Note_on_c, 9, 40, 127
2, 83040, Note_on_c, 9, 42, 127
2, 83280, Note_on_c, 9, 42, 123
2, 83520, Note_on_c, 9, 36, 127
2, 83520, Note_on_c, 9, 42, 127
2, 83760, Note_on_c, 9, 36, 127
2, 83760, Note_on_c, 9, 42, 119
2, 84000, Note_on_c, 9, 40, 127
2, 84000, Note_on_c, 9, 42, 127
2, 84240, Note_on_c, 9, 42, 123
2, 84480, Note_on_c, 9, 36, 127
2, 84480, Note_on_c, 9, 42, 127
2, 84720, Note_on_c, 9, 42, 127
2, 84960, Note_on_c, 9, 20, 127
2, 84960, Note_on_c, 9, 40, 127
2, 85440, Note_on_c, 9, 36, 127
2, 85440, Note_on_c, 9, 49, 127
2, 85680, Note_on_c, 9, 36, 127
2, 85680, Note_on_c, 9, 57, 127
2, 85920, Note_on_c, 9, 40, 127
2, 85920, Note_on_c, 9, 36, 127
2, 86041, Note_on_c, 9, 40, 127
2, 86158, Note_on_c, 9, 40, 127
2, 86160, Note_on_c, 9, 36, 127
2, 86284, Note_on_c, 9, 40, 127
2, 86400, Note_on_c, 9, 36, 127
2, 86400, Note_on_c, 9, 49, 127
2, 86640, Note_on_c, 9, 36, 127
2, 86640, Note_on_c, 9, 57, 121
2, 86880, Note_on_c, 9, 40, 127
2, 86880, Note_on_c, 9, 57, 127
2, 87120, Note_on_c, 9, 57, 120
2, 87360, Note_on_c, 9, 36, 127
2, 87360, Note_on_c, 9, 57, 127
2, 87600, Note_on_c, 9, 36, 127
2, 87600, Note_on_c, 9, 57, 122
2, 87840, Note_on_c, 9, 40, 127
2, 87840, Note_on_c, 9, 57, 127
2, 88080, Note_on_c, 9, 57, 120
2, 88320, Note_on_c, 9, 36, 127
2, 88320, Note_on_c, 9, 57, 127
2, 88560, Note_on_c, 9, 36, 127
2, 88560, Note_on_c, 9, 57, 121
2, 88800, Note_on_c, 9, 40, 127
2, 88800, Note_on_c, 9, 57, 127
2, 89040, Note_on_c, 9, 57, 120
2, 89280, Note_on_c, 9, 36, 127
2, 89280, Note_on_c, 9, 57, 127
2, 89520, Note_on_c, 9, 36, 127
2, 89520, Note_on_c, 9, 57, 122
2, 89760, Note_on_c, 9, 40, 127
2, 89760, Note_on_c, 9, 57, 127
2, 90000, Note_on_c, 9, 36, 127
2, 90000, Note_on_c, 9, 49, 127
2, 90240, Note_on_c, 9, 36, 127
2, 90240, Note_on_c, 9, 57, 127
2, 90480, Note_on_c, 9, 36, 127
2, 90480, Note_on_c, 9, 57, 121
2, 90720, Note_on_c, 9, 40, 127
2, 90720, Note_on_c, 9, 57, 127
2, 90960, Note_on_c, 9, 57, 120
2, 91080, Note_on_c, 9, 40, 127
2, 91200, Note_on_c, 9, 36, 127
2, 91200, Note_on_c, 9, 57, 127
2, 91440, Note_on_c, 9, 36, 127
2, 91440, Note_on_c, 9, 57, 122
2, 91680, Note_on_c, 9, 40, 127
2, 91680, Note_on_c, 9, 57, 127
2, 91920, Note_on_c, 9, 57, 120
2, 92160, Note_on_c, 9, 36, 127
2, 92160, Note_on_c, 9, 57, 127
2, 92400, Note_on_c, 9, 36, 127
2, 92400, Note_on_c, 9, 57, 121
2, 92640, Note_on_c, 9, 40, 127
2, 92640, Note_on_c, 9, 57, 127
2, 92880, Note_on_c, 9, 57, 120
2, 93120, Note_on_c, 9, 36, 127
2, 93120, Note_on_c, 9, 57, 127
2, 93360, Note_on_c, 9, 36, 127
2, 93360, Note_on_c, 9, 57, 122
2, 93600, Note_on_c, 9, 40, 127
2, 93600, Note_on_c, 9, 57, 127
2, 93840, Note_on_c, 9, 36, 127
2, 93840, Note_on_c, 9, 49, 127
2, 94080, Note_on_c, 9, 36, 127
2, 94080, Note_on_c, 9, 57, 127
2, 94320, Note_on_c, 9, 36, 127
2, 94320, Note_on_c, 9, 57, 121
2, 94560, Note_on_c, 9, 40, 127
2, 94560, Note_on_c, 9, 57, 127
2, 94800, Note_on_c, 9, 57, 120
2, 95040, Note_on_c, 9, 36, 127
2, 95040, Note_on_c, 9, 57, 127
2, 95280, Note_on_c, 9, 36, 127
2, 95280, Note_on_c, 9, 57, 122
2, 95520, Note_on_c, 9, 40, 127
2, 95520, Note_on_c, 9, 57, 127
2, 95760, Note_on_c, 9, 57, 120
2, 96000, Note_on_c, 9, 36, 127
2, 96000, Note_on_c, 9, 57, 127
2, 96240, Note_on_c, 9, 36, 127
2, 96240, Note_on_c, 9, 57, 121
2, 96480, Note_on_c, 9, 40, 127
2, 96480, Note_on_c, 9, 57, 127
2, 96720, Note_on_c, 9, 57, 120
2, 96840, Note_on_c, 9, 40, 127
2, 96960, Note_on_c, 9, 36, 127
2, 96960, Note_on_c, 9, 57, 127
2, 97200, Note_on_c, 9, 36, 127
2, 97200, Note_on_c, 9, 57, 122
2, 97440, Note_on_c, 9, 40, 127
2, 97440, Note_on_c, 9, 57, 127
2, 97680, Note_on_c, 9, 36, 127
